"Date","Price","Open","High","Low","Change %"
"03/01/2018","18.002","18.002","18.002","18.002","0.01%"
"02/28/2018","18.001","18.001","18.001","18.001","0.01%"
"02/27/2018","18.000","18.000","18.000","18.000","0.00%"
"02/26/2018","18.000","18.000","18.000","18.000","0.99%"
"02/25/2018","17.823","17.823","17.823","17.823","0.00%"
"02/23/2018","17.823","17.823","17.823","17.823","-0.01%"
"02/22/2018","17.824","17.824","17.824","17.824","0.38%"
"02/21/2018","17.756","17.756","17.756","17.756","-0.01%"
"02/20/2018","17.757","17.757","17.757","17.757","0.00%"
"02/19/2018","17.757","17.757","17.757","17.757","0.67%"
"02/18/2018","17.638","17.638","17.638","17.638","0.00%"
"02/16/2018","17.638","17.638","17.638","17.638","0.01%"
"02/15/2018","17.636","17.636","17.636","17.636","0.01%"
"02/14/2018","17.634","17.634","17.634","17.634","-0.02%"
"02/13/2018","17.637","17.637","17.637","17.637","0.15%"
"02/12/2018","17.610","17.610","17.610","17.610","-0.02%"
"02/11/2018","17.613","17.613","17.613","17.613","0.00%"
"02/09/2018","17.613","17.613","17.613","17.613","0.01%"
"02/08/2018","17.611","17.611","17.611","17.611","0.00%"
"02/07/2018","17.611","17.611","17.611","17.611","0.00%"
"02/06/2018","17.611","17.611","17.611","17.611","-0.27%"
"02/05/2018","17.659","17.659","17.659","17.659","-1.50%"
"02/04/2018","17.928","17.928","17.928","17.928","0.00%"
"02/02/2018","17.928","17.928","17.928","17.928","-0.02%"
"02/01/2018","17.931","17.931","17.931","17.931","-0.39%"
"01/31/2018","18.001","18.001","18.001","18.001","0.01%"
"01/30/2018","18.000","18.000","18.000","18.000","0.00%"
"01/29/2018","18.000","18.000","18.000","18.000","-1.87%"
"01/28/2018","18.343","18.343","18.343","18.343","0.00%"
"01/26/2018","18.343","18.343","18.343","18.343","-0.16%"
"01/25/2018","18.373","18.385","18.385","18.373","-0.07%"
"01/24/2018","18.385","18.385","18.385","18.385","0.01%"
"01/23/2018","18.383","18.383","18.383","18.383","0.01%"
"01/22/2018","18.382","18.382","18.382","18.382","-0.66%"
"01/21/2018","18.505","18.505","18.505","18.505","0.00%"
"01/19/2018","18.505","18.505","18.505","18.505","0.01%"
"01/18/2018","18.503","18.503","18.503","18.503","0.56%"
"01/17/2018","18.400","18.400","18.400","18.400","0.01%"
"01/16/2018","18.399","18.399","18.399","18.399","-2.91%"
"01/15/2018","18.951","18.951","18.951","18.951","0.01%"
"01/14/2018","18.950","18.950","18.950","18.950","0.00%"
"01/12/2018","18.950","18.950","18.950","18.950","0.01%"
"01/11/2018","18.948","18.948","18.948","18.948","-1.33%"
"01/10/2018","19.203","19.203","19.203","19.203","0.01%"
"01/09/2018","19.202","19.202","19.202","19.202","-0.02%"
"01/08/2018","19.205","19.205","19.205","19.205","-0.02%"
"01/07/2018","19.209","19.209","19.209","19.209","0.00%"
"01/05/2018","19.209","19.209","19.209","19.209","0.01%"
"01/04/2018","19.208","19.208","19.208","19.208","-0.25%"
"01/03/2018","19.256","19.256","19.256","19.256","-0.01%"
"01/02/2018","19.258","19.258","19.258","19.258","2.46%"
"01/01/2018","18.795","18.795","18.795","18.795","-0.01%"
"12/31/2017","18.797","18.797","18.797","18.797","0.00%"
"12/29/2017","18.797","18.797","18.797","18.797","0.01%"
"12/28/2017","18.795","18.795","18.795","18.795","0.10%"
"12/27/2017","18.777","18.777","18.777","18.777","-0.79%"
"12/26/2017","18.927","18.927","18.927","18.927","-0.01%"
"12/25/2017","18.929","18.929","18.929","18.929","-0.01%"
"12/24/2017","18.931","18.931","18.931","18.931","0.00%"
"12/22/2017","18.931","18.931","18.931","18.931","0.01%"
"12/21/2017","18.929","18.929","18.929","18.929","0.03%"
"12/20/2017","18.923","18.923","18.923","18.923","-0.02%"
"12/19/2017","18.926","18.926","18.926","18.926","0.01%"
"12/18/2017","18.925","18.925","18.925","18.925","-0.65%"
"12/17/2017","19.049","19.049","19.049","19.049","0.00%"
"12/16/2017","19.049","19.049","19.049","19.049","0.00%"
"12/15/2017","19.049","19.049","19.049","19.049","0.00%"
"12/14/2017","19.049","19.049","19.049","19.049","-1.21%"
"12/13/2017","19.283","19.283","19.283","19.283","0.01%"
"12/12/2017","19.282","19.282","19.282","19.282","0.01%"
"12/11/2017","19.281","19.281","19.281","19.281","0.54%"
"12/08/2017","19.177","19.177","19.177","19.177","0.00%"
"12/07/2017","19.177","19.177","19.177","19.177","-0.01%"
"12/06/2017","19.179","19.179","19.179","19.179","-0.01%"
"12/05/2017","19.181","19.181","19.181","19.181","0.02%"
"12/04/2017","19.178","19.178","19.178","19.178","0.38%"
"12/03/2017","19.106","19.106","19.106","19.106","0.00%"
"12/01/2017","19.106","19.106","19.106","19.106","0.00%"
"11/30/2017","19.106","18.875","19.106","18.875","1.21%"
"11/29/2017","18.878","18.878","18.878","18.878","0.02%"
"11/28/2017","18.875","18.875","18.875","18.875","-0.02%"
"11/27/2017","18.878","18.878","18.878","18.878","0.90%"
"11/26/2017","18.709","18.709","18.709","18.709","0.00%"
"11/24/2017","18.709","18.709","18.709","18.709","0.00%"
"11/23/2017","18.709","18.709","18.709","18.709","0.86%"
"11/22/2017","18.550","18.550","18.550","18.550","0.01%"
"11/21/2017","18.548","18.548","18.548","18.548","-0.02%"
"11/20/2017","18.551","18.551","18.551","18.551","0.01%"
"11/19/2017","18.549","18.549","18.549","18.549","0.00%"
"11/17/2017","18.549","18.549","18.549","18.549","-0.01%"
"11/16/2017","18.550","18.550","18.550","18.550","0.48%"
"11/15/2017","18.462","18.462","18.462","18.462","-0.09%"
"11/14/2017","18.478","18.478","18.478","18.478","-0.01%"
"11/13/2017","18.480","18.480","18.480","18.480","-1.10%"
"11/12/2017","18.686","18.686","18.686","18.686","0.00%"
"11/10/2017","18.686","18.686","18.686","18.686","-0.01%"
"11/09/2017","18.687","18.687","18.687","18.687","1.66%"
"11/08/2017","18.382","18.382","18.382","18.382","0.00%"
"11/07/2017","18.382","18.382","18.382","18.382","0.00%"
"11/06/2017","18.382","18.382","18.382","18.382","-1.07%"
"11/05/2017","18.580","18.580","18.580","18.580","0.00%"
"11/03/2017","18.580","18.580","18.580","18.580","0.00%"
"11/02/2017","18.580","18.580","18.580","18.580","-0.06%"
"11/01/2017","18.591","18.591","18.591","18.591","0.00%"
"10/31/2017","18.591","18.591","18.591","18.591","0.02%"
"10/30/2017","18.587","18.587","18.587","18.587","-1.43%"
"10/29/2017","18.857","18.857","18.857","18.857","0.00%"
"10/27/2017","18.857","18.857","18.857","18.857","-0.01%"
"10/26/2017","18.858","18.858","18.858","18.858","0.03%"
"10/25/2017","18.852","18.852","18.852","18.852","0.00%"
"10/24/2017","18.852","18.852","18.852","18.852","0.01%"
"10/23/2017","18.851","18.851","18.851","18.851","-0.61%"
"10/22/2017","18.967","18.967","18.967","18.967","0.00%"
"10/20/2017","18.967","18.967","18.967","18.967","0.01%"
"10/19/2017","18.965","18.965","18.965","18.965","-0.04%"
"10/18/2017","18.972","18.972","18.972","18.972","0.01%"
"10/17/2017","18.970","18.970","18.970","18.970","0.01%"
"10/16/2017","18.969","18.969","18.969","18.969","-0.79%"
"10/13/2017","19.120","19.120","19.120","19.120","-0.01%"
"10/12/2017","19.121","19.121","19.121","19.121","-0.01%"
"10/11/2017","19.122","19.122","19.122","19.122","-0.01%"
"10/10/2017","19.124","19.124","19.124","19.124","0.13%"
"10/09/2017","19.100","19.100","19.100","19.100","1.48%"
"10/08/2017","18.821","18.821","18.821","18.821","0.00%"
"10/06/2017","18.821","18.818","18.821","18.818","-0.07%"
"10/05/2017","18.835","18.835","18.835","18.835","-0.01%"
"10/04/2017","18.836","18.836","18.836","18.836","-0.01%"
"10/03/2017","18.838","18.838","18.838","18.838","0.06%"
"10/02/2017","18.826","18.826","18.826","18.826","1.96%"
"10/01/2017","18.464","18.464","18.464","18.464","0.00%"
"09/29/2017","18.464","18.464","18.464","18.464","0.01%"
"09/28/2017","18.463","18.463","18.463","18.463","-0.04%"
"09/27/2017","18.470","18.470","18.470","18.470","0.05%"
"09/26/2017","18.461","18.461","18.461","18.461","0.01%"
"09/25/2017","18.460","18.460","18.460","18.460","-1.56%"
"09/24/2017","18.752","18.752","18.752","18.752","0.00%"
"09/22/2017","18.752","18.752","18.752","18.752","0.00%"
"09/21/2017","18.752","18.752","18.752","18.752","-1.21%"
"09/20/2017","18.982","18.982","18.982","18.982","0.02%"
"09/19/2017","18.979","18.979","18.979","18.979","0.42%"
"09/18/2017","18.899","18.899","18.899","18.899","-0.41%"
"09/17/2017","18.976","18.976","18.976","18.976","0.00%"
"09/15/2017","18.976","18.976","18.976","18.976","-0.01%"
"09/14/2017","18.977","18.977","18.977","18.977","0.00%"
"09/13/2017","18.977","18.977","18.977","18.977","-0.21%"
"09/12/2017","19.017","19.017","19.017","19.017","0.21%"
"09/11/2017","18.978","18.978","18.978","18.978","-2.69%"
"09/10/2017","19.503","19.503","19.503","19.503","0.00%"
"09/08/2017","19.503","19.503","19.503","19.503","0.01%"
"09/07/2017","19.502","19.502","19.502","19.502","0.01%"
"09/06/2017","19.500","19.500","19.500","19.500","0.01%"
"09/05/2017","19.499","19.499","19.499","19.499","-0.01%"
"09/04/2017","19.501","19.501","19.501","19.501","0.00%"
"09/01/2017","19.501","19.501","19.501","19.501","0.00%"
"08/31/2017","19.501","19.381","19.501","19.379","0.62%"
"08/30/2017","19.381","19.381","19.381","19.381","0.01%"
"08/29/2017","19.380","19.380","19.380","19.380","0.01%"
"08/28/2017","19.379","19.379","19.379","19.379","1.68%"
"08/27/2017","19.058","19.058","19.058","19.058","0.00%"
"08/25/2017","19.058","19.058","19.058","19.058","-0.02%"
"08/24/2017","19.061","19.061","19.061","19.061","-0.04%"
"08/23/2017","19.069","19.069","19.069","19.069","0.00%"
"08/22/2017","19.069","19.069","19.069","19.069","0.00%"
"08/21/2017","19.069","19.069","19.069","19.069","-1.70%"
"08/20/2017","19.399","19.399","19.399","19.399","-0.11%"
"08/18/2017","19.421","19.421","19.421","19.421","0.10%"
"08/17/2017","19.401","19.401","19.401","19.401","1.52%"
"08/16/2017","19.111","19.111","19.111","19.111","-0.01%"
"08/15/2017","19.113","19.113","19.113","19.113","0.06%"
"08/14/2017","19.102","19.102","19.102","19.102","0.61%"
"08/13/2017","18.987","18.987","18.987","18.987","0.00%"
"08/11/2017","18.987","18.987","18.987","18.987","-0.01%"
"08/10/2017","18.988","18.988","18.988","18.988","-0.06%"
"08/09/2017","18.999","18.999","18.999","18.999","-0.66%"
"08/08/2017","19.126","19.126","19.126","19.126","-0.03%"
"08/07/2017","19.132","19.132","19.132","19.132","-4.58%"
"08/06/2017","20.050","20.050","20.050","20.050","0.00%"
"08/04/2017","20.050","20.050","20.050","20.050","0.00%"
"08/03/2017","20.050","20.050","20.050","20.050","-3.43%"
"08/02/2017","20.762","20.762","20.762","20.762","0.01%"
"08/01/2017","20.759","20.759","20.759","20.759","0.01%"
"07/31/2017","20.757","20.757","20.757","20.757","-2.85%"
"07/30/2017","21.366","21.366","21.366","21.366","0.00%"
"07/28/2017","21.366","21.366","21.366","21.366","0.02%"
"07/27/2017","21.361","21.361","21.361","21.361","-0.99%"
"07/26/2017","21.575","21.575","21.575","21.575","0.00%"
"07/25/2017","21.576","21.576","21.576","21.576","-0.01%"
"07/24/2017","21.578","21.578","21.578","21.578","-0.96%"
"07/21/2017","21.787","21.787","21.787","21.787","-0.01%"
"07/20/2017","21.790","21.790","21.790","21.790","-0.48%"
"07/19/2017","21.896","21.896","21.896","21.896","0.00%"
"07/18/2017","21.895","21.895","21.895","21.895","0.00%"
"07/17/2017","21.894","21.894","21.894","21.894","-2.75%"
"07/16/2017","22.514","22.514","22.514","22.514","0.00%"
"07/14/2017","22.514","22.514","22.514","22.514","0.00%"
"07/13/2017","22.513","22.513","22.513","22.513","-0.02%"
"07/12/2017","22.518","22.518","22.518","22.518","0.01%"
"07/11/2017","22.516","22.516","22.516","22.516","7.52%"
"07/10/2017","20.942","20.942","20.942","20.942","0.01%"
"07/09/2017","20.940","20.940","20.940","20.940","0.00%"
"07/07/2017","20.940","20.940","20.940","20.940","-0.01%"
"07/06/2017","20.942","20.942","20.942","20.942","0.39%"
"07/05/2017","20.861","20.861","20.861","20.861","0.00%"
"07/04/2017","20.862","20.862","20.862","20.862","0.00%"
"07/03/2017","20.863","20.863","20.863","20.863","2.45%"
"07/02/2017","20.365","20.365","20.365","20.365","0.00%"
"07/01/2017","20.365","20.365","20.365","20.365","0.00%"
"06/30/2017","20.365","20.365","20.365","20.365","-0.01%"
"06/29/2017","20.368","20.368","20.368","20.368","0.01%"
"06/28/2017","20.366","20.366","20.366","20.366","0.00%"
"06/27/2017","20.366","20.366","20.366","20.366","0.00%"
"06/26/2017","20.366","20.366","20.366","20.366","0.10%"
"06/25/2017","20.345","20.345","20.345","20.345","0.00%"
"06/23/2017","20.345","20.345","20.345","20.345","0.00%"
"06/22/2017","20.346","20.346","20.346","20.346","0.52%"
"06/21/2017","20.240","20.240","20.240","20.240","-0.01%"
"06/20/2017","20.242","20.242","20.242","20.242","0.01%"
"06/19/2017","20.239","20.239","20.239","20.239","-0.38%"
"06/18/2017","20.316","20.316","20.316","20.316","0.00%"
"06/16/2017","20.316","20.316","20.316","20.316","0.02%"
"06/15/2017","20.312","20.312","20.312","20.312","0.23%"
"06/14/2017","20.265","20.265","20.265","20.265","0.01%"
"06/13/2017","20.263","20.263","20.263","20.263","0.01%"
"06/12/2017","20.261","20.261","20.261","20.261","-0.76%"
"06/11/2017","20.417","20.417","20.417","20.417","0.00%"
"06/09/2017","20.417","20.417","20.417","20.417","-0.01%"
"06/08/2017","20.419","20.419","20.419","20.419","0.00%"
"06/07/2017","20.418","20.418","20.418","20.418","0.00%"
"06/06/2017","20.418","20.418","20.418","20.418","0.00%"
"06/05/2017","20.418","20.418","20.418","20.418","-0.39%"
"06/04/2017","20.497","20.497","20.497","20.497","0.00%"
"06/02/2017","20.497","20.497","20.497","20.497","0.00%"
"06/01/2017","20.497","20.497","20.497","20.497","0.00%"
"05/31/2017","20.497","20.497","20.497","20.497","0.00%"
"05/30/2017","20.498","20.498","20.498","20.498","0.00%"
"05/29/2017","20.499","20.499","20.499","20.499","4.95%"
"05/28/2017","19.532","19.532","19.532","19.532","0.00%"
"05/26/2017","19.532","19.532","19.532","19.532","0.02%"
"05/25/2017","19.529","19.529","19.529","19.529","0.00%"
"05/24/2017","19.529","19.529","19.529","19.529","0.00%"
"05/23/2017","19.529","19.529","19.529","19.529","0.00%"
"05/22/2017","19.529","19.529","19.529","19.529","-0.76%"
"05/21/2017","19.678","19.678","19.678","19.678","0.00%"
"05/19/2017","19.678","19.678","19.678","19.678","-0.01%"
"05/18/2017","19.680","19.680","19.680","19.680","1.80%"
"05/17/2017","19.332","19.332","19.332","19.332","-0.09%"
"05/16/2017","19.349","19.349","19.349","19.349","0.09%"
"05/15/2017","19.331","19.331","19.331","19.331","0.09%"
"05/14/2017","19.313","19.313","19.313","19.313","0.00%"
"05/12/2017","19.313","19.313","19.313","19.313","0.00%"
"05/11/2017","19.313","19.313","19.313","19.313","0.80%"
"05/10/2017","19.160","19.160","19.160","19.160","0.01%"
"05/09/2017","19.159","19.159","19.159","19.159","0.01%"
"05/08/2017","19.158","19.158","19.158","19.158","-0.21%"
"05/07/2017","19.199","19.199","19.199","19.199","0.00%"
"05/05/2017","19.199","19.199","19.199","19.199","0.01%"
"05/04/2017","19.197","19.197","19.197","19.197","-0.18%"
"05/03/2017","19.232","19.232","19.232","19.232","0.01%"
"05/02/2017","19.231","19.231","19.231","19.231","-0.35%"
"05/01/2017","19.299","19.297","19.299","19.297","0.01%"
"04/30/2017","19.297","19.297","19.297","19.297","0.67%"
"04/28/2017","19.168","19.168","19.168","19.168","0.02%"
"04/27/2017","19.164","19.164","19.164","19.164","0.02%"
"04/26/2017","19.161","19.161","19.161","19.161","-0.71%"
"04/25/2017","19.298","19.298","19.298","19.298","-0.01%"
"04/24/2017","19.300","19.300","19.300","19.300","-0.16%"
"04/23/2017","19.331","19.331","19.331","19.331","0.00%"
"04/22/2017","19.331","19.331","19.331","19.331","0.00%"
"04/21/2017","19.331","19.331","19.331","19.331","0.01%"
"04/20/2017","19.330","19.330","19.330","19.330","-0.06%"
"04/19/2017","19.342","19.342","19.342","19.342","-0.13%"
"04/18/2017","19.368","19.368","19.368","19.368","0.00%"
"04/17/2017","19.368","19.368","19.368","19.368","0.00%"
"04/14/2017","19.368","19.368","19.368","19.368","-0.01%"
"04/13/2017","19.370","19.370","19.370","19.370","-0.22%"
"04/12/2017","19.413","19.413","19.413","19.413","-0.01%"
"04/11/2017","19.415","19.415","19.415","19.415","0.01%"
"04/10/2017","19.413","19.413","19.413","19.413","-0.02%"
"04/09/2017","19.417","19.417","19.417","19.417","0.00%"
"04/07/2017","19.417","19.417","19.417","19.417","0.02%"
"04/06/2017","19.414","19.414","19.414","19.414","0.60%"
"04/05/2017","19.298","19.298","19.298","19.298","-0.59%"
"04/04/2017","19.413","19.413","19.413","19.413","0.60%"
"04/03/2017","19.298","19.298","19.298","19.298","0.11%"
"04/02/2017","19.277","19.277","19.277","19.277","0.00%"
"03/31/2017","19.277","19.277","19.277","19.277","-0.01%"
"03/30/2017","19.278","19.278","19.278","19.278","0.01%"
"03/29/2017","19.277","19.277","19.277","19.277","-0.08%"
"03/28/2017","19.293","19.293","19.293","19.293","0.01%"
"03/27/2017","19.292","19.292","19.292","19.292","-0.25%"
"03/26/2017","19.341","19.341","19.341","19.341","0.00%"
"03/24/2017","19.341","19.341","19.341","19.341","0.01%"
"03/23/2017","19.340","19.340","19.340","19.340","-0.16%"
"03/22/2017","19.371","19.371","19.371","19.371","0.00%"
"03/21/2017","19.371","19.371","19.371","19.371","0.00%"
"03/20/2017","19.371","19.371","19.371","19.371","0.36%"
"03/19/2017","19.301","19.301","19.301","19.301","0.00%"
"03/18/2017","19.301","19.301","19.301","19.301","0.00%"
"03/17/2017","19.301","19.301","19.301","19.301","0.00%"
"03/16/2017","19.301","19.301","19.301","19.301","-0.21%"
"03/15/2017","19.342","19.342","19.342","19.342","-0.01%"
"03/14/2017","19.344","19.344","19.344","19.344","0.02%"
"03/13/2017","19.341","19.341","19.341","19.341","3.87%"
"03/12/2017","18.621","18.621","18.621","18.621","0.00%"
"03/10/2017","18.621","18.621","18.621","18.621","0.01%"
"03/09/2017","18.620","18.620","18.620","18.620","-5.53%"
"03/08/2017","19.711","19.711","19.711","19.711","0.00%"
"03/07/2017","19.711","19.711","19.711","19.711","0.00%"
"03/06/2017","19.711","19.711","19.711","19.711","3.19%"
"03/05/2017","19.101","19.101","19.101","19.101","0.00%"
"03/03/2017","19.101","19.101","19.101","19.101","0.01%"
"03/02/2017","19.099","19.099","19.099","19.099","-0.29%"
"03/01/2017","19.155","19.155","19.155","19.155","-0.01%"
"02/28/2017","19.157","19.157","19.157","19.157","1.80%"
"02/27/2017","18.818","18.818","18.818","18.818","2.84%"
"02/26/2017","18.298","18.298","18.298","18.298","0.00%"
"02/24/2017","18.298","18.298","18.298","18.298","-0.01%"
"02/23/2017","18.300","18.300","18.300","18.300","-0.02%"
"02/22/2017","18.303","18.303","18.303","18.303","-0.02%"
"02/21/2017","18.307","18.307","18.307","18.307","7.78%"
"02/20/2017","16.986","16.986","16.986","16.986","-0.03%"
"02/19/2017","16.991","16.991","16.991","16.991","0.00%"
"02/17/2017","16.991","16.991","16.991","16.991","0.01%"
"02/16/2017","16.990","16.990","16.990","16.990","0.00%"
"02/15/2017","16.990","16.990","16.990","16.990","0.00%"
"02/14/2017","16.990","16.990","16.990","16.990","-0.01%"
"02/13/2017","16.991","16.991","16.991","16.991","-7.84%"
"02/12/2017","18.437","18.437","18.437","18.437","0.00%"
"02/10/2017","18.437","18.437","18.437","18.437","0.02%"
"02/09/2017","18.433","18.433","18.433","18.433","-0.30%"
"02/08/2017","18.488","18.488","18.488","18.488","-1.13%"
"02/07/2017","18.699","18.699","18.699","18.699","1.12%"
"02/06/2017","18.491","18.491","18.491","18.491","-1.85%"
"02/05/2017","18.839","18.839","18.839","18.839","0.00%"
"02/03/2017","18.839","18.839","18.839","18.839","0.02%"
"02/02/2017","18.835","18.835","18.835","18.835","-0.01%"
"02/01/2017","18.836","18.836","18.836","18.836","-1.14%"
"01/31/2017","19.053","19.053","19.053","19.053","1.14%"
"01/30/2017","18.839","18.839","18.839","18.839","-0.32%"
"01/29/2017","18.900","18.900","18.900","18.900","0.00%"
"01/27/2017","18.900","18.900","18.900","18.900","0.00%"
"01/26/2017","18.900","18.900","18.900","18.900","0.00%"
"01/25/2017","18.900","18.900","18.900","18.900","0.01%"
"01/24/2017","18.899","18.899","18.899","18.899","-0.01%"
"01/23/2017","18.901","18.901","18.901","18.901","-0.62%"
"01/22/2017","19.019","19.019","19.019","19.019","0.00%"
"01/20/2017","19.019","19.019","19.019","19.019","0.00%"
"01/19/2017","19.019","19.019","19.019","19.019","-0.01%"
"01/18/2017","19.021","19.021","19.021","19.021","2.83%"
"01/17/2017","18.497","18.497","18.497","18.497","-0.04%"
"01/16/2017","18.504","18.504","18.504","18.504","2.11%"
"01/15/2017","18.121","18.121","18.121","18.121","0.00%"
"01/13/2017","18.121","18.121","18.121","18.121","0.03%"
"01/12/2017","18.116","18.116","18.116","18.116","0.49%"
"01/11/2017","18.028","18.028","18.028","18.028","0.01%"
"01/10/2017","18.027","18.027","18.027","18.027","0.01%"
"01/09/2017","18.026","18.026","18.026","18.026","5.18%"
"01/08/2017","17.138","17.138","17.138","17.138","0.00%"
"01/06/2017","17.138","17.138","17.138","17.138","0.05%"
"01/05/2017","17.129","17.129","17.129","17.129","-0.03%"
"01/04/2017","17.134","17.134","17.134","17.134","-1.52%"
"01/03/2017","17.399","17.399","17.399","17.399","1.53%"
"01/02/2017","17.136","17.136","17.136","17.136","0.37%"
"12/30/2016","17.073","17.073","17.073","17.073","-0.02%"
"12/29/2016","17.076","17.076","17.076","17.076","0.00%"
"12/28/2016","17.076","17.076","17.076","17.076","8.49%"
"12/27/2016","15.740","15.740","15.740","15.740","0.03%"
"12/26/2016","15.735","15.735","15.735","15.735","-0.03%"
"12/25/2016","15.739","15.739","15.739","15.739","0.00%"
"12/23/2016","15.739","15.739","15.739","15.739","0.02%"
"12/22/2016","15.736","15.736","15.736","15.736","-3.62%"
"12/21/2016","16.327","16.327","16.327","16.327","-7.14%"
"12/20/2016","17.583","17.583","17.583","17.583","0.04%"
"12/19/2016","17.576","17.576","17.576","17.576","9.22%"
"12/18/2016","16.092","16.092","16.092","16.092","0.00%"
"12/16/2016","16.092","16.092","16.092","16.092","-7.53%"
"12/15/2016","17.403","17.403","17.403","17.403","7.15%"
"12/14/2016","16.242","16.242","16.242","16.242","-5.76%"
"12/13/2016","17.234","17.234","17.234","17.234","0.00%"
"12/12/2016","17.234","17.234","17.234","17.234","-0.02%"
"12/11/2016","17.237","17.237","17.237","17.237","0.00%"
"12/09/2016","17.237","17.237","17.237","17.237","0.00%"
"12/08/2016","17.237","17.237","17.237","17.237","-3.51%"
"12/07/2016","17.864","17.864","17.864","17.864","0.01%"
"12/06/2016","17.863","17.863","17.863","17.863","1.48%"
"12/05/2016","17.602","17.602","17.602","17.602","5.63%"
"12/04/2016","16.664","16.664","16.664","16.664","0.00%"
"12/02/2016","16.664","16.664","16.664","16.664","0.00%"
"12/01/2016","16.664","16.664","16.664","16.664","-0.74%"
"11/30/2016","16.788","16.788","16.788","16.788","0.01%"
"11/29/2016","16.787","16.787","16.787","16.787","1.16%"
"11/28/2016","16.594","16.594","16.594","16.594","0.02%"
"11/27/2016","16.591","16.591","16.591","16.591","0.00%"
"11/25/2016","16.591","16.591","16.591","16.591","-0.01%"
"11/24/2016","16.593","16.593","16.593","16.593","0.89%"
"11/23/2016","16.446","16.446","16.446","16.446","-1.46%"
"11/22/2016","16.689","16.689","16.689","16.689","-0.40%"
"11/21/2016","16.756","16.756","16.756","16.756","-1.84%"
"11/18/2016","17.070","17.070","17.070","17.070","-0.02%"
"11/17/2016","17.073","17.073","17.073","17.073","0.54%"
"11/16/2016","16.982","16.982","16.982","16.982","4.96%"
"11/15/2016","16.180","16.180","16.180","16.180","-10.62%"
"11/14/2016","18.102","18.102","18.102","18.102","9.05%"
"11/11/2016","16.600","16.600","16.600","16.600","-0.02%"
"11/10/2016","16.604","16.604","16.604","16.604","0.32%"
"11/09/2016","16.551","16.551","16.551","16.551","-0.01%"
"11/08/2016","16.552","16.552","16.552","16.552","-12.60%"
"11/07/2016","18.938","18.938","18.938","18.938","36.68%"
"11/06/2016","13.856","13.856","13.856","13.856","0.00%"
"11/04/2016","13.856","13.856","13.856","13.856","-0.02%"
"11/03/2016","13.859","13.859","13.859","13.859","-4.72%"
"11/02/2016","14.545","14.545","14.545","14.545","0.03%"
"11/01/2016","14.541","14.541","14.541","14.541","-0.01%"
"10/31/2016","14.542","14.542","14.542","14.542","2.36%"
"10/30/2016","14.207","14.207","14.207","14.207","0.00%"
"10/28/2016","14.207","14.207","14.207","14.207","3.50%"
"10/27/2016","13.726","13.726","13.726","13.726","-0.01%"
"10/26/2016","13.728","13.728","13.728","13.728","-2.06%"
"10/25/2016","14.017","14.017","14.017","14.017","-2.01%"
"10/24/2016","14.304","14.304","14.304","14.304","3.11%"
"10/23/2016","13.872","13.872","13.872","13.872","0.00%"
"10/21/2016","13.872","13.872","13.872","13.872","-0.02%"
"10/20/2016","13.875","13.875","13.875","13.875","-1.38%"
"10/19/2016","14.069","14.069","14.069","14.069","0.01%"
"10/18/2016","14.068","14.068","14.068","14.068","-1.51%"
"10/17/2016","14.283","14.283","14.283","14.283","1.54%"
"10/15/2016","14.067","14.067","14.067","14.067","0.00%"
"10/14/2016","14.067","14.067","14.067","14.067","-0.42%"
"10/13/2016","14.127","14.127","14.127","14.127","0.00%"
"10/12/2016","14.127","14.127","14.127","14.127","-1.85%"
"10/11/2016","14.393","14.393","14.393","14.393","-0.48%"
"10/10/2016","14.462","14.462","14.462","14.462","-0.61%"
"10/09/2016","14.551","14.416","14.551","14.416","0.94%"
"10/07/2016","14.416","14.416","14.416","14.416","0.00%"
"10/06/2016","14.416","13.730","14.467","13.730","5.00%"
"10/05/2016","13.730","13.730","13.730","13.730","0.00%"
"10/04/2016","13.730","13.730","13.730","13.730","-1.14%"
"10/03/2016","13.888","13.888","13.888","13.888","-0.11%"
"10/02/2016","13.903","13.903","13.903","13.903","0.00%"
"09/30/2016","13.903","13.903","13.903","13.903","-0.01%"
"09/29/2016","13.904","13.904","13.904","13.904","-0.11%"
"09/28/2016","13.920","13.920","13.920","13.920","-1.44%"
"09/27/2016","14.123","14.123","14.123","14.123","-0.32%"
"09/26/2016","14.168","14.168","14.168","14.168","3.43%"
"09/25/2016","13.698","13.698","13.698","13.698","0.00%"
"09/24/2016","13.698","13.698","13.698","13.698","0.00%"
"09/23/2016","13.698","13.698","13.698","13.698","-0.01%"
"09/22/2016","13.700","13.700","13.700","13.700","-2.13%"
"09/21/2016","13.998","13.998","13.998","13.998","0.01%"
"09/20/2016","13.997","13.997","13.997","13.997","-1.56%"
"09/19/2016","14.219","14.219","14.219","14.219","1.85%"
"09/18/2016","13.961","13.961","13.961","13.961","0.00%"
"09/17/2016","13.961","13.961","13.961","13.961","0.00%"
"09/16/2016","13.961","13.961","13.961","13.961","0.00%"
"09/15/2016","13.961","13.961","13.961","13.961","-2.99%"
"09/14/2016","14.392","14.392","14.392","14.392","1.23%"
"09/09/2016","14.217","14.217","14.217","14.217","0.01%"
"09/08/2016","14.215","14.215","14.215","14.215","1.53%"
"09/07/2016","14.001","14.001","14.001","14.001","4.55%"
"09/06/2016","13.392","13.392","13.392","13.392","-6.01%"
